照片,时间/s,X向力/N,Y向力/N,X向位移/mm,X向应变,X向应力/MPa,Y向位移/mm,Y向应变,Y向应力/MPa
000496.jpg,49.73364646464647,0.0,1431.3,,,,9.800690909090909,0.32668969696969696,47.71
000504.jpg,50.536474747474756,0.0,1433.3,,,,9.960790909090909,0.3320263636363636,47.776666666666664
000512.jpg,51.339303030303036,0.0,1435.3,,,,10.122960606060607,0.33743202020202023,47.843333333333334
000520.jpg,52.142131313131316,0.0,1437.8,,,,10.282090909090908,0.34273636363636356,47.92666666666666
000528.jpg,52.94495959595961,0.0,1439.8,,,,10.443190909090909,0.3481063636363636,47.99333333333333
000536.jpg,53.74778787878788,0.0,1442.3,,,,10.60439090909091,0.353479696969697,48.07666666666667
000544.jpg,54.550616161616176,0.0,1444.3,,,,10.76449090909091,0.35881636363636366,48.14333333333333
000552.jpg,55.353444444444456,0.0,1446.3,,,,10.92369090909091,0.36412303030303034,48.21
000560.jpg,56.156272727272736,0.0,1447.3,,,,11.086518181818171,0.3695506060606057,48.24333333333333
000568.jpg,56.95910101010102,0.0,1450.3,,,,11.246990909090908,0.37489969696969694,48.343333333333334
000576.jpg,57.7619292929293,0.0,1452.3,,,,11.408090909090909,0.380269696969697,48.41
000584.jpg,58.56475757575758,0.0,1453.8,,,,11.56719090909091,0.3855730303030303,48.46
000592.jpg,59.36758585858587,0.0,1456.8,,,,11.728390909090908,0.3909463636363636,48.559999999999995
000600.jpg,60.17041414141415,0.0,1458.8,,,,11.886590909090907,0.3962196969696969,48.626666666666665
000608.jpg,60.97324242424243,0.0,1461.3,,,,12.04869090909091,0.4016230303030303,48.71
000616.jpg,61.776070707070716,0.0,1462.8,,,,12.209890909090909,0.40699636363636366,48.76
000624.jpg,62.578898989898995,0.0,1464.8,,,,12.36899090909091,0.412299696969697,48.82666666666667
000632.jpg,63.381727272727275,0.0,1465.8,,,,12.531572727272733,0.4177190909090911,48.86
000640.jpg,64.18455555555556,0.0,1466.8,,,,12.690290909090908,0.4230096969696969,48.89333333333333
000648.jpg,64.98738383838385,0.0,1468.3,,,,12.851390909090908,0.4283796969696969,48.943333333333335
000656.jpg,65.79021212121214,0.0,1469.3,,,,13.01459090909091,0.43381969696969697,48.97666666666667
000664.jpg,66.59304040404042,0.0,1471.3,,,,13.173790909090908,0.4391263636363636,49.04333333333333
000672.jpg,67.3958686868687,0.0,1473.3,,,,13.334890909090909,0.44449636363636363,49.11
000680.jpg,68.19869696969698,0.0,1475.3,,,,13.49399090909091,0.44979969696969696,49.17666666666666
000688.jpg,69.00152525252525,0.0,1477.3,,,,13.655190909090908,0.4551730303030303,49.24333333333333
000696.jpg,69.80435353535356,0.0,1479.3,,,,13.816290909090908,0.4605430303030303,49.309999999999995
000704.jpg,70.60718181818184,0.0,1480.3,,,,13.975390909090908,0.4658463636363636,49.343333333333334
000712.jpg,71.41001010101012,0.0,1481.3,,,,14.136601010101026,0.47122003367003423,49.376666666666665
000720.jpg,72.21283838383839,0.0,1482.8,,,,14.297790909090908,0.4765930303030303,49.42666666666666
000728.jpg,73.01566666666668,0.0,1483.8,,,,14.45889090909091,0.48196303030303034,49.46
000736.jpg,73.81849494949498,0.0,1484.8,,,,14.619990909090909,0.48733303030303027,49.49333333333333
000744.jpg,74.62132323232325,0.0,1486.3,,,,14.78051414141416,0.49268380471380535,49.54333333333333
000752.jpg,75.42415151515154,0.0,1487.3,,,,14.939527272727286,0.4979842424242429,49.57666666666667
000760.jpg,76.22697979797981,0.0,1488.3,,,,15.099490909090909,0.5033163636363637,49.61
000768.jpg,77.0298080808081,0.0,1490.3,,,,15.261590909090907,0.5087196969696969,49.67666666666666
000776.jpg,77.83263636363638,0.0,1491.8,,,,15.421790909090909,0.514059696969697,49.72666666666667
000784.jpg,78.63546464646467,0.0,1493.3,,,,15.581890909090909,0.5193963636363637,49.776666666666664
000792.jpg,79.43829292929294,0.0,1494.3,,,,15.743697979797966,0.5247899326599322,49.809999999999995
000800.jpg,80.24112121212123,0.0,1495.8,,,,15.903312121212139,0.5301104040404047,49.86
000808.jpg,81.0439494949495,0.0,1495.8,,,,16.065240404040416,0.5355080134680139,49.86
000816.jpg,81.8467777777778,0.0,1496.3,,,,16.225268686868716,0.5408422895622905,49.876666666666665
000824.jpg,82.64960606060609,0.0,1497.8,,,,16.384296969696994,0.5461432323232331,49.92666666666666
000832.jpg,83.45243434343436,0.0,1498.3,,,,16.543399999999984,0.5514466666666661,49.943333333333335
000840.jpg,84.25526262626265,0.0,1499.3,,,,16.70499090909091,0.5568330303030303,49.97666666666667
000848.jpg,85.05809090909092,0.0,1500.3,,,,16.86699090909091,0.5622330303030303,50.01
000856.jpg,85.86091919191921,0.0,1501.3,,,,17.027190909090912,0.5675730303030304,50.04333333333333
000864.jpg,86.6637474747475,0.0,1500.8,,,,17.186643434343413,0.5728881144781137,50.026666666666664
000872.jpg,87.46657575757578,0.0,1501.3,,,,17.34759090909091,0.5782530303030303,50.04333333333333
000880.jpg,88.26940404040405,0.0,1501.8,,,,17.50999494949496,0.5836664983164986,50.059999999999995
000888.jpg,89.07223232323234,0.0,1502.3,,,,17.668581818181803,0.5889527272727267,50.07666666666667
000896.jpg,89.87506060606063,0.0,1503.3,,,,17.830990909090907,0.5943663636363635,50.11
000904.jpg,90.6778888888889,0.0,1503.8,,,,17.989090909090912,0.5996363636363637,50.126666666666665
000912.jpg,91.48071717171719,0.0,1503.8,,,,18.151190909090907,0.605039696969697,50.126666666666665
000920.jpg,92.28354545454546,0.0,1504.8,,,,18.31039090909091,0.6103463636363636,50.16
000928.jpg,93.08637373737375,0.0,1505.3,,,,18.470964646464658,0.6156988215488219,50.17666666666666
000936.jpg,93.88920202020205,0.0,1506.3,,,,18.632690909090908,0.621089696969697,50.21
000944.jpg,94.69203030303032,0.0,1507.3,,,,18.79289090909091,0.6264296969696971,50.24333333333333
000952.jpg,95.4948585858586,0.0,1507.3,,,,18.951090909090908,0.6317030303030303,50.24333333333333
000960.jpg,96.29768686868688,0.0,1507.3,,,,19.114777777777793,0.6371592592592598,50.24333333333333
000968.jpg,97.10051515151515,0.0,1507.3,,,,19.273290909090907,0.6424430303030302,50.24333333333333
000976.jpg,97.90334343434345,0.0,1507.8,,,,19.43449090909091,0.6478163636363637,50.26
000984.jpg,98.70617171717174,0.0,1507.8,,,,19.59559090909091,0.6531863636363636,50.26
000992.jpg,99.50900000000001,0.0,1508.3,,,,19.755690909090923,0.6585230303030307,50.276666666666664
001000.jpg,100.3118282828283,0.0,1508.8,,,,19.91706262626261,0.663902087542087,50.29333333333333
001008.jpg,101.11465656565657,0.0,1509.3,,,,20.077990909090907,0.6692663636363636,50.309999999999995
001016.jpg,101.91748484848488,0.0,1509.3,,,,20.239090909090912,0.6746363636363637,50.309999999999995
001024.jpg,102.72031313131315,0.0,1510.3,,,,20.39839090909091,0.6799463636363636,50.343333333333334
001032.jpg,103.52314141414143,0.0,1510.3,,,,20.55749090909091,0.685249696969697,50.343333333333334
001040.jpg,104.32596969696971,0.0,1510.3,,,,20.718660606060624,0.6906220202020208,50.343333333333334
001048.jpg,105.128797979798,0.0,1509.8,,,,20.8795888888889,0.6959862962962967,50.32666666666667
001056.jpg,105.9316262626263,0.0,1509.6737373737049,,,,21.03918080808087,0.7013060269360291,50.32245791245683
001064.jpg,106.73445454545457,0.0,1510.3,,,,21.200090909090907,0.706669696969697,50.343333333333334
001072.jpg,107.53728282828286,0.0,1510.3,,,,21.360473737373763,0.7120157912457921,50.343333333333334
001080.jpg,108.34011111111113,0.0,1510.3,,,,21.52339090909091,0.7174463636363637,50.343333333333334
001088.jpg,109.14293939393941,0.0,1509.8,,,,21.68259090909091,0.7227530303030303,50.32666666666667
001096.jpg,109.9457676767677,0.0,1510.3,,,,21.84459090909091,0.7281530303030304,50.343333333333334
001104.jpg,110.74859595959599,0.0,1510.3,,,,22.005386868686898,0.7335128956228966,50.343333333333334
001112.jpg,111.55142424242426,0.0,1510.3,,,,22.16399090909091,0.7387996969696969,50.343333333333334
001120.jpg,112.35425252525255,0.0,1510.3,,,,22.326090909090908,0.7442030303030303,50.343333333333334
001128.jpg,113.15708080808082,0.0,1509.3,,,,22.48519090909091,0.7495063636363637,50.309999999999995
001136.jpg,113.95990909090912,0.0,1509.8,,,,22.64539090909091,0.7548463636363637,50.32666666666667
001144.jpg,114.76273737373741,0.0,1510.3,,,,22.80459090909091,0.7601530303030303,50.343333333333334
001152.jpg,115.56556565656568,0.0,1509.8,,,,22.96725656565659,0.7655752188552197,50.32666666666667
001160.jpg,116.36839393939395,0.0,1509.8,,,,23.126184848484865,0.7708728282828289,50.32666666666667
001168.jpg,117.17122222222224,0.0,1509.8,,,,23.28899090909091,0.776299696969697,50.32666666666667
001176.jpg,117.97405050505054,0.0,1509.3,,,,23.45009090909091,0.781669696969697,50.309999999999995
001184.jpg,118.77687878787881,0.0,1509.3,,,,23.61016969696972,0.7870056565656574,50.309999999999995
001192.jpg,119.5797070707071,0.0,1509.8,,,,23.77109797979801,0.7923699326599337,50.32666666666667
001200.jpg,120.38253535353537,0.0,1509.8,,,,23.931590909090907,0.7977196969696969,50.32666666666667
001208.jpg,121.18536363636366,0.0,1508.8,,,,24.09169090909091,0.8030563636363637,50.29333333333333
001216.jpg,121.98819191919195,0.0,1509.3,,,,24.25179090909091,0.8083930303030303,50.309999999999995
001224.jpg,122.79102020202023,0.0,1508.8,,,,24.41499090909091,0.8138330303030303,50.29333333333333
001232.jpg,123.59384848484851,0.0,1509.3,,,,24.571342424242395,0.8190447474747465,50.309999999999995
001240.jpg,124.3966767676768,0.0,1508.8,,,,24.73519090909091,0.8245063636363636,50.29333333333333
001248.jpg,125.19950505050507,0.0,1508.3,,,,24.89639090909091,0.829879696969697,50.276666666666664
001256.jpg,126.00233333333337,0.0,1507.3,,,,25.05589090909094,0.8351963636363647,50.24333333333333
001264.jpg,126.80516161616166,0.0,1507.3,,,,25.216690909090907,0.8405563636363635,50.24333333333333
001272.jpg,127.60798989898993,0.0,1506.3,,,,25.37679090909091,0.8458930303030303,50.21
001280.jpg,128.4108181818182,0.0,1505.8,,,,25.53799090909091,0.8512663636363638,50.193333333333335
001288.jpg,129.21364646464647,0.0,1504.8,,,,25.699509090909082,0.8566503030303028,50.16
001296.jpg,130.01647474747475,0.0,1504.3,,,,25.85976363636363,0.861992121212121,50.14333333333333
001304.jpg,130.81930303030302,0.0,1503.3,,,,26.01939090909091,0.8673130303030303,50.11
001312.jpg,131.62213131313132,0.0,1503.3,,,,26.1814595959596,0.8727153198653199,50.11
001320.jpg,132.42495959595962,0.0,1502.3,,,,26.34165454545456,0.878055151515152,50.07666666666667
001328.jpg,133.2277878787879,0.0,1502.3,,,,26.501600000000007,0.8833866666666669,50.07666666666667
001336.jpg,134.03061616161617,0.0,1501.3,,,,26.659990909090908,0.8886663636363636,50.04333333333333
001344.jpg,134.83344444444444,0.0,1501.3,,,,26.82219090909091,0.8940730303030303,50.04333333333333
001352.jpg,135.63627272727274,0.0,1500.3,,,,26.984018181818165,0.8994672727272721,50.01
001360.jpg,136.439101010101,0.0,1499.3,,,,27.14149090909091,0.9047163636363637,49.97666666666667
001368.jpg,137.2419292929293,0.0,1498.8,,,,27.3025272727273,0.9100842424242434,49.96
001376.jpg,138.0447575757576,0.0,1498.3,,,,27.463033333333314,0.9154344444444438,49.943333333333335
001384.jpg,138.84758585858586,0.0,1497.8,,,,27.623576767676756,0.9207858922558919,49.92666666666666
001392.jpg,139.65041414141413,0.0,1497.3,,,,27.78309090909091,0.9261030303030303,49.91
001400.jpg,140.45324242424243,0.0,1496.8,,,,27.94719090909091,0.9315730303030303,49.89333333333333
001408.jpg,141.25607070707073,0.0,1495.8,,,,28.106361616161642,0.9368787205387215,49.86
001416.jpg,142.058898989899,0.0,1493.8,,,,28.26839090909091,0.942279696969697,49.79333333333333
001424.jpg,142.86172727272728,0.0,1492.3,,,,28.425690909090907,0.9475230303030302,49.74333333333333
001432.jpg,143.66455555555555,0.0,1491.3,,,,28.58779090909091,0.9529263636363636,49.71
001440.jpg,144.46738383838385,0.0,1490.3,,,,28.750445454545446,0.9583481818181815,49.67666666666666
001448.jpg,145.27021212121213,0.0,1489.3,,,,28.90899090909091,0.9636330303030304,49.64333333333333
001456.jpg,146.07304040404043,0.0,1487.8,,,,29.068271717171747,0.9689423905723916,49.593333333333334
001464.jpg,146.8758686868687,0.0,1487.8,,,,29.231172727272735,0.9743724242424245,49.593333333333334
001472.jpg,147.67869696969697,0.0,1486.8,,,,29.391490909090912,0.9797163636363637,49.559999999999995
001480.jpg,148.48152525252527,0.0,1486.3,,,,29.549216161616183,0.9849738720538728,49.54333333333333
001488.jpg,149.28435353535355,0.0,1484.3,,,,29.712437373737355,0.9904145791245785,49.47666666666667
001496.jpg,150.08718181818185,0.0,1482.3,,,,29.870172727272767,0.9956724242424255,49.41
001504.jpg,150.8900101010101,0.0,1481.3,,,,30.03119090909091,1.001039696969697,49.376666666666665
001512.jpg,151.6928383838384,0.0,1478.8,,,,30.19502929292929,1.0065009764309765,49.29333333333333
001520.jpg,152.4956666666667,0.0,1477.3,,,,30.35339090909091,1.011779696969697,49.24333333333333
001528.jpg,153.29849494949494,0.0,1476.3,,,,30.51259090909091,1.0170863636363636,49.21
001536.jpg,154.10132323232324,0.0,1474.8,,,,30.672690909090907,1.0224230303030302,49.16
001544.jpg,154.9041515151515,0.0,1473.3,,,,30.83579090909091,1.027859696969697,49.11
001552.jpg,155.7069797979798,0.0,1471.3,,,,30.998990909090907,1.0332996969696968,49.04333333333333
001560.jpg,156.5098080808081,0.0,1468.3,,,,31.156726262626346,1.0385575420875448,48.943333333333335
001568.jpg,157.31263636363636,0.0,1466.3,,,,31.31719090909091,1.0439063636363637,48.876666666666665
001576.jpg,158.11546464646466,0.0,1462.3,,,,31.477926262626262,1.0492642087542088,48.74333333333333
001584.jpg,158.91829292929293,0.0,1459.8,,,,31.637590909090907,1.0545863636363635,48.66
001592.jpg,159.72112121212123,0.0,1457.3,,,,31.79981212121214,1.059993737373738,48.57666666666667
001600.jpg,160.52394949494953,0.0,1453.8,,,,31.958941414141375,1.0652980471380458,48.46
001608.jpg,161.32677777777778,0.0,1450.3,,,,32.11999090909091,1.0706663636363636,48.343333333333334
001616.jpg,162.12960606060608,0.0,1447.3,,,,32.28079696969699,1.0760265656565664,48.24333333333333
001624.jpg,162.93243434343435,0.0,1442.8,,,,32.44129090909091,1.0813763636363636,48.093333333333334
001632.jpg,163.73526262626265,0.0,1438.3,,,,32.6009161616162,1.0866972053872066,47.943333333333335
001640.jpg,164.53809090909093,0.0,1434.3,,,,32.76340909090907,1.0921136363636357,47.809999999999995
001648.jpg,165.3409191919192,0.0,1429.3,,,,32.92279090909091,1.0974263636363635,47.64333333333333
001656.jpg,166.1437474747475,0.0,1425.3,,,,33.082890909090914,1.1027630303030305,47.51
001664.jpg,166.94657575757574,0.0,1419.8,,,,33.24366666666665,1.1081222222222216,47.32666666666667
001672.jpg,167.74940404040404,0.0,1415.3,,,,33.40478686868686,1.1134928956228953,47.17666666666666
001680.jpg,168.55223232323235,0.0,1410.3,,,,33.56629090909091,1.1188763636363637,47.01
001688.jpg,169.35506060606062,0.0,1404.8,,,,33.726490909090906,1.1242163636363636,46.82666666666667
001696.jpg,170.15788888888892,0.0,1398.355555555535,,,,33.884690909090914,1.129489696969697,46.61185185185116
001704.jpg,170.96071717171716,0.0,1392.3,,,,34.04904545454547,1.1349681818181823,46.41
001712.jpg,171.76354545454546,0.0,1385.8,,,,34.208890909090904,1.1402963636363634,46.193333333333335
001720.jpg,172.56637373737377,0.0,1380.3,,,,34.367464646464676,1.1455821548821559,46.01
001728.jpg,173.36920202020204,0.0,1373.3,,,,34.52819090909091,1.150939696969697,45.776666666666664
001736.jpg,174.17203030303034,0.0,1367.3,,,,34.687390909090915,1.1562463636363638,45.57666666666667
001744.jpg,174.97485858585858,0.0,1362.3707070707048,,,,34.84859090909091,1.161619696969697,45.41235690235683
001752.jpg,175.77768686868689,0.0,1355.9565656565524,,,,35.013904040404014,1.1671301346801337,45.198552188551744
001760.jpg,176.5805151515152,0.0,1350.3,,,,35.17279090909091,1.1724263636363637,45.01
001768.jpg,177.38334343434346,0.0,1343.3,,,,35.33064343434348,1.177688114478116,44.776666666666664
001776.jpg,178.18617171717173,0.0,1332.214141414138,,,,35.492990909090906,1.183099696969697,44.407138047137934
001784.jpg,178.989,0.0,313.3,,,,36.11319090909091,1.2037730303030303,10.443333333333333
