照片,时间/s,X向力/N,Y向力/N,X向位移/mm,X向应变,X向应力/MPa,Y向位移/mm,Y向应变,Y向应力/MPa
000081.jpg,8.10612676056338,1040.18,1047.33,1.602753521126763,0.053425117370892096,34.67266666666667,1.600473239436619,0.05334910798122063,34.910999999999994
000082.jpg,8.206140845070424,1050.68,1058.33,1.624014084507042,0.0541338028169014,35.022666666666666,1.6199999999999992,0.05399999999999997,35.27766666666666
000083.jpg,8.306154929577465,1060.68,1068.33,1.6407394366197199,0.054691314553990664,35.356,1.6395999999999997,0.054653333333333325,35.611
000084.jpg,8.40616901408451,1072.0180281690186,1079.0835211267638,1.6612690140845086,0.05537563380281695,35.73393427230062,1.6588619718309818,0.05529539906103273,35.96945070422546
000085.jpg,8.506183098591551,1084.18,1091.33,1.6836000000000002,0.05612000000000001,36.13933333333333,1.6815999999999995,0.056053333333333316,36.37766666666666
000086.jpg,8.606197183098592,1094.18,1100.83,1.7042971830985927,0.05680990610328642,36.47266666666667,1.7002000000000006,0.05667333333333335,36.69433333333333
000087.jpg,8.706211267605633,1103.18,1111.83,1.7231014084507041,0.05743671361502347,36.772666666666666,1.7196999999999996,0.057323333333333316,37.061
000088.jpg,8.806225352112676,1113.18,1121.83,1.7420999999999989,0.05806999999999996,37.106,1.740425352112677,0.058014178403755896,37.39433333333333
000089.jpg,8.90623943661972,1123.18,1131.83,1.763839436619719,0.05879464788732396,37.43933333333334,1.7607,0.05869,37.727666666666664
000090.jpg,9.006253521126762,1132.68,1140.83,1.7848718309859137,0.05949572769953046,37.756,1.780199999999999,0.05933999999999996,38.02766666666666
000091.jpg,9.106267605633803,1142.68,1151.33,1.8017000000000003,0.060056666666666675,38.089333333333336,1.8020408450704224,0.06006802816901408,38.37766666666666
000092.jpg,9.206281690140846,1152.18,1161.83,1.8232999999999997,0.06077666666666666,38.406,1.8202999999999996,0.06067666666666665,38.727666666666664
000093.jpg,9.306295774647888,1161.68,1170.33,1.8417999999999992,0.06139333333333331,38.72266666666667,1.8417999999999992,0.06139333333333331,39.010999999999996
000094.jpg,9.406309859154932,1170.68,1180.33,1.8633000000000006,0.06211000000000002,39.022666666666666,1.8599887323943705,0.06199962441314568,39.34433333333333
000095.jpg,9.506323943661972,1180.1659154929575,1190.1539436619717,1.883700000000001,0.06279000000000004,39.338863849765254,1.8827999999999996,0.06275999999999998,39.671798122065724
000096.jpg,9.606338028169015,1191.18,1201.33,1.9027042253521138,0.0634234741784038,39.706,1.900076056338028,0.06333586854460092,40.044333333333334
000097.jpg,9.706352112676056,1200.18,1209.83,1.9228000000000005,0.06409333333333335,40.006,1.9215126760563361,0.0640504225352112,40.327666666666666
