照片,时间/s,等效塑性应变,等效应力/MPa,Linear模型应力/MPa,Ludwik模型应力/MPa,Swift模型应力/MPa,Voce I（通用）模型应力/MPa,Voce II（通用）模型应力/MPa
000163.jpg,16.385500,0.06240436936,57.78460817,53.66570758,57.37809108,56.53781627,59.38000577,58.07262007
000164.jpg,16.486000,0.06348590371,57.80382453,53.81644106,57.49679900,56.69848322,59.38044120,58.12058264
000165.jpg,16.586600,0.06450612933,57.84065833,53.95862994,57.60722845,56.84832935,59.38079159,58.16582331
000166.jpg,16.687100,0.06567419909,57.88790749,54.12142387,57.73187071,57.01790087,59.38113170,58.21761705
000167.jpg,16.787600,0.06680846,57.92792939,54.27950585,57.85113306,57.18058458,59.38140921,58.26790929
000168.jpg,16.888100,0.06799964747,57.93930209,54.44552169,57.97456096,57.34938953,59.38165371,58.32072365
000169.jpg,16.988600,0.06900797552,58.00163790,54.58605241,58.07762785,57.49068638,59.38182891,58.36542921
000170.jpg,17.089100,0.07022551811,58.05046173,54.75574136,58.20040448,57.65940139,59.38200778,58.41940937
000171.jpg,17.189700,0.07138784457,58.09928998,54.91773485,58.31595351,57.81857510,59.38215042,58.47094053
000172.jpg,17.290200,0.0723234618,58.15852680,55.04813185,58.40782070,57.94539355,59.38224836,58.51242010
000173.jpg,17.390700,0.07360056113,58.18655570,55.22612123,58.53161709,58.11665969,59.38236154,58.56903829
000174.jpg,17.491200,0.07457964078,58.26342183,55.36257560,58.62530677,58.24655501,59.38243466,58.61244384
000175.jpg,17.591700,0.07585778407,58.32988920,55.54071048,58.74606945,58.41433797,59.38251520,58.66910739
000176.jpg,17.692200,0.07669159216,58.33871176,55.65691834,58.82393062,58.52272381,59.38255995,58.70607217
000177.jpg,17.792800,0.07790908326,58.39636180,55.82660012,58.93635068,58.67950273,59.38261594,58.76004633
000178.jpg,17.893300,0.07896835372,58.46283961,55.97423068,59.03296502,58.81450659,59.38265695,58.80700604
000179.jpg,17.993800,0.08003427368,58.52205533,56.12278799,59.12909146,58.94907161,59.38269209,58.85426040
000180.jpg,18.094300,0.08097202112,58.57088651,56.25348188,59.21277257,59.06641031,59.38271865,58.89583253
000181.jpg,18.194800,0.08216211379,58.62696201,56.41934514,59.31780597,59.21394484,59.38274737,58.94859152
000182.jpg,18.295300,0.08334580396,58.68461209,56.58431608,59.42101228,59.35918734,59.38277125,59.00106658
000183.jpg,18.395800,0.08440121935,58.75265481,56.73140936,59.51199950,59.48745741,59.38278922,59.04785495
000184.jpg,18.496400,0.08558990161,58.81188696,56.89707605,59.61333658,59.63056257,59.38280630,59.10055121
000185.jpg,18.596900,0.08649746354,58.87835146,57.02356299,59.68991360,59.73887170,59.38281743,59.14078492
000186.jpg,18.697400,0.08745927461,58.91678460,57.15761064,59.77033371,59.85277212,59.38282767,59.18342355
000187.jpg,18.797900,0.08874412289,59.01129601,57.33667999,59.87661105,60.00353734,59.38283922,59.24038292
000188.jpg,18.898400,0.08996426377,59.02168771,57.50673107,59.97634440,60.14526837,59.38284829,59.29447368
000189.jpg,18.998900,0.09090242546,59.08973376,57.63748270,60.05225801,60.25330949,59.38285422,59.33606386
000190.jpg,19.099500,0.09196395081,59.18412841,57.78542752,60.13736312,60.37459549,59.38285998,59.38312292
000191.jpg,19.200000,0.09308036495,59.24346642,57.94102220,60.22598175,60.50107094,59.38286513,59.43261528
000192.jpg,19.300500,0.09393295565,59.29229963,58.05984780,60.29305839,60.59692462,59.38286851,59.47041193
000193.jpg,19.401000,0.09507317639,59.34837078,58.21876041,60.38196798,60.72413972,59.38287240,59.52095966
000194.jpg,19.501500,0.09606531181,59.42523743,58.35703436,60.45860357,60.83393966,59.38287529,59.56494254
000195.jpg,19.602000,0.09708734005,59.48288742,58.49947447,60.53685505,60.94619411,59.38287784,59.61025061
000196.jpg,19.702500,0.09817103757,59.54211448,58.65050943,60.61907484,61.06429183,59.38288015,59.65829257
000197.jpg,19.803100,0.09919130972,59.58119764,58.79270480,60.69578765,61.17461769,59.38288200,59.70352278
000198.jpg,19.903600,0.1003018661,59.65741370,58.94748309,60.77853792,61.29377489,59.38288372,59.75275543
000199.jpg,20.004100,0.1014469375,59.74309801,59.10707172,60.86305675,61.41563665,59.38288521,59.80351817
000200.jpg,20.104600,0.1024690024,59.78311585,59.24951695,60.93782114,61.52356622,59.38288634,59.84882786
000201.jpg,20.205100,0.1035284871,59.83036260,59.39717737,61.01466345,61.63462374,59.38288734,59.89579642
000202.jpg,20.305600,0.1045684782,59.90722881,59.54212097,61.08945116,61.74283586,59.38288818,59.94190079
000203.jpg,20.406200,0.1056262614,59.96330436,59.68954424,61.16487915,61.85209749,59.38288891,59.98879392
000204.jpg,20.506700,0.1066976632,60.00173774,59.83886556,61.24063320,61.96195503,59.38288954,60.03629078
000205.jpg,20.607200,0.1077048933,60.05938782,59.97924326,61.31126856,62.06450038,59.38289004,60.08094281
000206.jpg,20.707700,0.1088656697,60.09782121,60.14102070,61.39198589,62.18181238,59.38289053,60.13240178
000207.jpg,20.808200,0.1098073178,60.19390470,60.27225824,61.45693540,62.27630805,59.38289088,60.17414646
000208.jpg,20.908700,0.1108040317,60.23233810,60.41117028,61.52517453,62.37568539,59.38289119,60.21833229
000209.jpg,21.009200,0.1118877221,60.28274461,60.56220425,61.59878494,62.48299412,59.38289148,60.26637392
000210.jpg,21.109800,0.1129538967,60.31959681,60.71079705,61.67062254,62.58782699,59.38289172,60.31363905
000211.jpg,21.210300,0.1138832233,60.40528846,60.84031734,61.73277564,62.67861322,59.38289190,60.35483750
000212.jpg,21.310800,0.1150190292,60.45677085,60.99861463,61.80816119,62.78883431,59.38289209,60.40518949
000213.jpg,21.411300,0.1159921295,60.50137202,61.13423567,61.87225116,62.88263135,59.38289223,60.44832850
000214.jpg,21.511800,0.1170827047,60.54863561,61.28622917,61.94354287,62.98706617,59.38289237,60.49667534
000215.jpg,21.612300,0.1180651323,60.60628596,61.42315015,62.00728817,63.08053308,59.38289247,60.54022784
000216.jpg,21.712900,0.1191931479,60.66239433,61.58036171,62.07993200,63.18714680,59.38289257,60.59023447
000217.jpg,21.813400,0.120066023,60.72158667,61.70201435,62.13574898,63.26913652,59.38289264,60.62893034
000218.jpg,21.913900,0.1211057628,60.76002025,61.84692292,62.20179252,63.36622783,59.38289270,60.67502357
000219.jpg,22.014400,0.1224390383,60.82034459,62.03274158,62.28578673,63.48983279,59.38289278,60.73412969
000220.jpg,22.114900,0.1232967199,60.89299727,62.15227670,62.33941345,63.56882160,59.38289282,60.77215201
000221.jpg,22.215400,0.124339398,60.94335670,62.29759479,62.40418607,63.66430229,59.38289286,60.81837550
000222.jpg,22.316000,0.1252520228,60.96986494,62.42478733,62.46050563,63.74738852,59.38289289,60.85883353
000223.jpg,22.416500,0.1262890432,61.02751570,62.56931690,62.52408436,63.84125743,59.38289292,60.90480621
000224.jpg,22.517000,0.1274910139,61.05710857,62.73683560,62.59722878,63.94934521,59.38289295,60.95809139
000225.jpg,22.617500,0.1284891046,61.12360032,62.87593955,62.65752675,64.03852613,59.38289298,61.00233825
000226.jpg,22.718000,0.1293539549,61.15198707,62.99647375,62.70945740,64.11538703,59.38289299,61.04067837
000227.jpg,22.818500,0.1305697144,61.23006038,63.16591420,62.78196695,64.22279127,59.38289301,61.09457482
000228.jpg,22.919000,0.1315246622,61.29655268,63.29900532,62.83852411,64.30663468,59.38289302,61.13690910
000229.jpg,23.019600,0.1325455259,61.35574113,63.44128313,62.89860438,64.39576639,59.38289304,61.18216553
000230.jpg,23.120100,0.1335249664,61.37495794,63.57778778,62.95588197,64.48080269,59.38289305,61.22558560
000231.jpg,23.220600,0.1346776065,61.42222912,63.73843127,63.02283725,64.58028374,59.38289306,61.27668387
000232.jpg,23.321100,0.1356521057,61.48872204,63.87424726,63.07906952,64.66389646,59.38289306,61.31988489
000233.jpg,23.421600,0.1367818049,61.51678586,64.03169349,63.14383364,64.76026707,59.38289307,61.36996616
000234.jpg,23.522100,0.1376910407,61.55674729,64.15841371,63.19563285,64.83740058,59.38289308,61.41027396
000235.jpg,23.622700,0.1386825404,61.61439794,64.29659905,63.25179166,64.92108089,59.38289308,61.45422863
000236.jpg,23.723200,0.1396744385,61.65283171,64.43483993,63.30763607,65.00434916,59.38289308,61.49820097
000237.jpg,23.823700,0.1407358327,61.71932536,64.58276648,63.36702483,65.09296382,59.38289309,61.54525418
000238.jpg,23.924200,0.1417279051,61.75775926,64.72103165,63.42219505,65.17534048,59.38289309,61.58923424
000239.jpg,24.024700,0.1427795331,61.78734995,64.86759708,63.48032362,65.26219297,59.38289309,61.63585450
000240.jpg,24.125200,0.1438068486,61.84500063,65.01077408,63.53676156,65.34657669,59.38289310,61.68139695
000241.jpg,24.225800,0.1449952786,61.87634863,65.17640561,63.60162909,65.44363336,59.38289310,61.73408184
000242.jpg,24.326300,0.1460277464,61.90112595,65.32030069,63.65762171,65.52747053,59.38289310,61.77985270
000243.jpg,24.426800,0.1470484277,61.94992879,65.46255308,63.71264870,65.60991521,59.38289310,61.82510103
000244.jpg,24.527300,0.1480973464,61.99570405,65.60874092,63.76886425,65.69419502,59.38289310,61.87160119
000245.jpg,24.627800,0.1490295105,62.03564505,65.73865667,63.81854206,65.76871882,59.38289310,61.91292543
000246.jpg,24.728300,0.1502417468,62.06523055,65.90760608,63.88275619,65.86511218,59.38289310,61.96666569
000247.jpg,24.828800,0.1512889812,62.10366447,66.05355917,63.93787991,65.94791615,59.38289310,62.01309117
000248.jpg,24.929400,0.1522400324,62.15386278,66.18610721,63.98766336,66.02274283,59.38289311,62.05525270
000249.jpg,25.029900,0.1532936891,62.19823457,66.33295538,64.04251318,66.10523328,59.38289311,62.10196289
000250.jpg,25.130400,0.1543180996,62.19823457,66.47572752,64.09553728,66.18502642,59.38289311,62.14737656
000251.jpg,25.230900,0.1554052483,62.24703227,66.62724347,64.15148585,66.26927182,59.38289311,62.19557150
000252.jpg,25.331400,0.1563863248,62.27510289,66.76397614,64.20169361,66.34491767,59.38289311,62.23906410
000253.jpg,25.431900,0.1575601027,62.30317810,66.92756561,64.26141610,66.43495381,59.38289311,62.29109944
000254.jpg,25.532500,0.158659816,62.33275413,67.08083269,64.31703148,66.51885156,59.38289311,62.33985139
000255.jpg,25.633000,0.1596912954,62.36082950,67.22459001,64.36890212,66.59714644,59.38289311,62.38557843
000256.jpg,25.733500,0.1606539594,62.39926377,67.35875653,64.41705853,66.66987471,59.38289311,62.42825478
000257.jpg,25.834000,0.1839115303,5.45327403,,,,,
