nu,E_MPa,rmse_N,max_abs_residual_N,relative_rmse,observation_count
-0.391,7146.5210193649045,36.197475160522025,78.13451281253037,0.05921199234528892,82
-0.39,7141.54599903937,36.155019607025196,78.01417374773689,0.059142543360310794,82
-0.389,7136.569661660628,36.11279218858877,77.89417031379878,0.05907346755968849,82
-0.388,7131.592017493749,36.07079168052166,77.77450117486035,0.05900476294006683,82
-0.387,7126.613076712929,36.02901686548256,77.65516500163915,0.05893642751011346,82
-0.386,7121.632849402436,35.9874665334261,77.53616047139042,0.058868459290430705,82
-0.385,7116.651345557501,35.94613948154975,77.41748626787114,0.0588008563134688,82
-0.384,7111.668575085244,35.905034514240945,77.29914108130583,0.05873361662343935,82
-0.383,7106.684547805547,35.86415044302507,77.18112360835255,0.05866673827623023,82
-0.382,7101.699273451943,35.82348608651345,77.06343255206582,0.05860021933932056,82
-0.381,7096.712761672487,35.78304027035231,76.9460666218647,0.058534057891697154,82
-0.38,7091.725022030622,35.742811827171856,76.82902453349709,0.05846825202377127,82
-0.379,7086.736064006023,35.702799596535954,76.71230500900526,0.05840279983729626,82
-0.378,7081.745896995446,35.66300242489239,76.59590677669348,0.058337699445286245,82
-0.377,7076.754530313557,35.623419165523345,76.47982857109253,0.05827294897193506,82
-0.376,7071.76197319375,35.584048678496465,76.3640691329266,0.05820854655253625,82
-0.375,7066.768234788973,35.54488983061647,76.2486272090797,0.05814449033340389,82
-0.374,7061.773324172523,35.505941495377016,76.13350155256308,0.05808077847179385,82
-0.373,7056.777250338842,35.46720255291307,76.0186909224808,0.05801740913582587,82
-0.372,7051.780022204304,35.42867188995386,75.90419408399725,0.05795438050440663,82
-0.371,7046.7816486079955,35.39034839977593,75.79000980830449,0.05789169076715293,82
-0.37,7041.78213831248,35.352230982157,75.67613687259006,0.05782933812431623,82
-0.369,7036.781500004559,35.31431854332998,75.5625740600027,0.05776732078670742,82
-0.368,7031.779742296022,35.276609995937484,75.44932015962127,0.05770563697562239,82
-0.367,7026.776873724389,35.23910425898678,75.33637396642314,0.05764428492276839,82
-0.366,7021.772902753653,35.20180025780511,75.22373428125047,0.05758326287019091,82
-0.365,7016.767837774992,35.16469692399539,75.11139991077937,0.05752256907020119,82
-0.364,7011.761687107496,35.127793195392435,74.99936966748851,0.05746220178530464,82
-0.363,7006.754458998878,35.091088016019306,74.8876423696264,0.057402159288129466,82
-0.362,7001.7461616261735,35.05458033604442,74.77621684118083,0.05734243986135643,82
-0.361,6996.736803096428,35.018269111738704,74.66509191184775,0.057283041797648857,82
-0.36,6991.726391447398,34.982153305433314,74.55426641699933,0.05722396339958338,82
-0.359,6986.7149346482165,34.94623188547774,74.44373919765417,0.057165202979581456,82
-0.358,6981.70244060007,34.91050382619807,74.33350910044544,0.0571067588598411,82
