照片,DAT,时间/s,X向力/N,Y向力/N,JPG原始路径,DAT原始路径
000086.jpg,000086.jpg.dat,1.7120,1463.040000,1464.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000086.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000086.jpg.dat
000087.jpg,000087.jpg.dat,1.7320,1464.540000,1466.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000087.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000087.jpg.dat
000088.jpg,000088.jpg.dat,1.7520,1466.540000,1467.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000088.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000088.jpg.dat
000089.jpg,000089.jpg.dat,1.7721,1468.540000,1469.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000089.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000089.jpg.dat
000090.jpg,000090.jpg.dat,1.7921,1470.040000,1470.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000090.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000090.jpg.dat
000091.jpg,000091.jpg.dat,1.8121,1470.652000,1471.926000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000091.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000091.jpg.dat
000092.jpg,000092.jpg.dat,1.8321,1472.540000,1473.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000092.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000092.jpg.dat
000093.jpg,000093.jpg.dat,1.8522,1474.540000,1474.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000093.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000093.jpg.dat
000094.jpg,000094.jpg.dat,1.8722,1476.540000,1476.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000094.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000094.jpg.dat
000095.jpg,000095.jpg.dat,1.8922,1478.040000,1478.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000095.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000095.jpg.dat
000096.jpg,000096.jpg.dat,1.9122,1479.540000,1480.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000096.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000096.jpg.dat
000097.jpg,000097.jpg.dat,1.9323,1480.540000,1481.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000097.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000097.jpg.dat
000098.jpg,000098.jpg.dat,1.9523,1483.040000,1483.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000098.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000098.jpg.dat
000099.jpg,000099.jpg.dat,1.9723,1484.540000,1485.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000099.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000099.jpg.dat
000100.jpg,000100.jpg.dat,1.9923,1486.040000,1487.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000100.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000100.jpg.dat
000101.jpg,000101.jpg.dat,2.0124,1488.040000,1488.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000101.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000101.jpg.dat
000102.jpg,000102.jpg.dat,2.0324,1489.104000,1490.246000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000102.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000102.jpg.dat
000103.jpg,000103.jpg.dat,2.0524,1491.040000,1491.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000103.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000103.jpg.dat
000104.jpg,000104.jpg.dat,2.0724,1492.540000,1493.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000104.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000104.jpg.dat
000105.jpg,000105.jpg.dat,2.0924,1494.040000,1495.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000105.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000105.jpg.dat
000106.jpg,000106.jpg.dat,2.1125,1495.540000,1496.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000106.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000106.jpg.dat
000107.jpg,000107.jpg.dat,2.1325,1497.040000,1498.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000107.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000107.jpg.dat
000108.jpg,000108.jpg.dat,2.1525,1497.540000,1499.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000108.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000108.jpg.dat
000109.jpg,000109.jpg.dat,2.1725,1499.540000,1501.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000109.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000109.jpg.dat
000110.jpg,000110.jpg.dat,2.1926,1500.540000,1502.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000110.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000110.jpg.dat
000111.jpg,000111.jpg.dat,2.2126,1501.540000,1504.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000111.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000111.jpg.dat
000112.jpg,000112.jpg.dat,2.2326,1502.040000,1505.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000112.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000112.jpg.dat
000113.jpg,000113.jpg.dat,2.2526,1502.860000,1506.510000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000113.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000113.jpg.dat
000114.jpg,000114.jpg.dat,2.2727,1504.040000,1507.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000114.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000114.jpg.dat
000115.jpg,000115.jpg.dat,2.2927,1505.540000,1508.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000115.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000115.jpg.dat
000116.jpg,000116.jpg.dat,2.3127,1506.540000,1510.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000116.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000116.jpg.dat
000117.jpg,000117.jpg.dat,2.3327,1507.040000,1512.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000117.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000117.jpg.dat
000118.jpg,000118.jpg.dat,2.3528,1507.540000,1513.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000118.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000118.jpg.dat
000119.jpg,000119.jpg.dat,2.3728,1508.040000,1513.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000119.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000119.jpg.dat
000120.jpg,000120.jpg.dat,2.3928,1509.040000,1514.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000120.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000120.jpg.dat
000121.jpg,000121.jpg.dat,2.4128,1510.540000,1515.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000121.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000121.jpg.dat
000122.jpg,000122.jpg.dat,2.4329,1511.040000,1516.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000122.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000122.jpg.dat
000123.jpg,000123.jpg.dat,2.4529,1511.540000,1517.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000123.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000123.jpg.dat
000124.jpg,000124.jpg.dat,2.4729,1511.540000,1518.274000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000124.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000124.jpg.dat
000125.jpg,000125.jpg.dat,2.4929,1512.540000,1518.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000125.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000125.jpg.dat
000126.jpg,000126.jpg.dat,2.5130,1383.040000,1380.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000126.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000126.jpg.dat
000127.jpg,000127.jpg.dat,2.5330,783.040000,758.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000127.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000127.jpg.dat
000128.jpg,000128.jpg.dat,2.5530,168.540000,140.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000128.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000128.jpg.dat
