照片,DAT,时间/s,X向力/N,Y向力/N,JPG原始路径,DAT原始路径
001328.jpg,001328.jpg.dat,133.2278,0.000000,1502.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001328.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001328.jpg.dat
001336.jpg,001336.jpg.dat,134.0306,0.000000,1501.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001336.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001336.jpg.dat
001344.jpg,001344.jpg.dat,134.8334,0.000000,1501.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001344.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001344.jpg.dat
001352.jpg,001352.jpg.dat,135.6363,0.000000,1500.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001352.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001352.jpg.dat
001360.jpg,001360.jpg.dat,136.4391,0.000000,1499.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001360.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001360.jpg.dat
001368.jpg,001368.jpg.dat,137.2419,0.000000,1498.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001368.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001368.jpg.dat
001376.jpg,001376.jpg.dat,138.0448,0.000000,1498.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001376.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001376.jpg.dat
001384.jpg,001384.jpg.dat,138.8476,0.000000,1497.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001384.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001384.jpg.dat
001392.jpg,001392.jpg.dat,139.6504,0.000000,1497.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001392.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001392.jpg.dat
001400.jpg,001400.jpg.dat,140.4532,0.000000,1496.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001400.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001400.jpg.dat
001408.jpg,001408.jpg.dat,141.2561,0.000000,1495.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001408.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001408.jpg.dat
001416.jpg,001416.jpg.dat,142.0589,0.000000,1493.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001416.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001416.jpg.dat
001424.jpg,001424.jpg.dat,142.8617,0.000000,1492.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001424.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001424.jpg.dat
001432.jpg,001432.jpg.dat,143.6646,0.000000,1491.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001432.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001432.jpg.dat
001440.jpg,001440.jpg.dat,144.4674,0.000000,1490.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001440.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001440.jpg.dat
001448.jpg,001448.jpg.dat,145.2702,0.000000,1489.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001448.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001448.jpg.dat
001456.jpg,001456.jpg.dat,146.0730,0.000000,1487.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001456.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001456.jpg.dat
001464.jpg,001464.jpg.dat,146.8759,0.000000,1487.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001464.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001464.jpg.dat
001472.jpg,001472.jpg.dat,147.6787,0.000000,1486.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001472.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001472.jpg.dat
001480.jpg,001480.jpg.dat,148.4815,0.000000,1486.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001480.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001480.jpg.dat
001488.jpg,001488.jpg.dat,149.2844,0.000000,1484.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001488.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001488.jpg.dat
001496.jpg,001496.jpg.dat,150.0872,0.000000,1482.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001496.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001496.jpg.dat
001504.jpg,001504.jpg.dat,150.8900,0.000000,1481.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001504.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001504.jpg.dat
001512.jpg,001512.jpg.dat,151.6928,0.000000,1478.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001512.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001512.jpg.dat
001520.jpg,001520.jpg.dat,152.4957,0.000000,1477.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001520.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001520.jpg.dat
001528.jpg,001528.jpg.dat,153.2985,0.000000,1476.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001528.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001528.jpg.dat
001536.jpg,001536.jpg.dat,154.1013,0.000000,1474.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001536.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001536.jpg.dat
001544.jpg,001544.jpg.dat,154.9042,0.000000,1473.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001544.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001544.jpg.dat
001552.jpg,001552.jpg.dat,155.7070,0.000000,1471.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001552.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001552.jpg.dat
001560.jpg,001560.jpg.dat,156.5098,0.000000,1468.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001560.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001560.jpg.dat
001568.jpg,001568.jpg.dat,157.3126,0.000000,1466.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001568.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001568.jpg.dat
001576.jpg,001576.jpg.dat,158.1155,0.000000,1462.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001576.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001576.jpg.dat
001584.jpg,001584.jpg.dat,158.9183,0.000000,1459.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001584.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001584.jpg.dat
001592.jpg,001592.jpg.dat,159.7211,0.000000,1457.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001592.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001592.jpg.dat
001600.jpg,001600.jpg.dat,160.5239,0.000000,1453.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001600.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001600.jpg.dat
001608.jpg,001608.jpg.dat,161.3268,0.000000,1450.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001608.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001608.jpg.dat
001616.jpg,001616.jpg.dat,162.1296,0.000000,1447.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001616.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001616.jpg.dat
001624.jpg,001624.jpg.dat,162.9324,0.000000,1442.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001624.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001624.jpg.dat
001632.jpg,001632.jpg.dat,163.7353,0.000000,1438.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001632.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001632.jpg.dat
001640.jpg,001640.jpg.dat,164.5381,0.000000,1434.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001640.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001640.jpg.dat
001648.jpg,001648.jpg.dat,165.3409,0.000000,1429.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001648.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001648.jpg.dat
001656.jpg,001656.jpg.dat,166.1437,0.000000,1425.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001656.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001656.jpg.dat
001664.jpg,001664.jpg.dat,166.9466,0.000000,1419.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001664.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001664.jpg.dat
001672.jpg,001672.jpg.dat,167.7494,0.000000,1415.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001672.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001672.jpg.dat
001680.jpg,001680.jpg.dat,168.5522,0.000000,1410.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001680.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001680.jpg.dat
001688.jpg,001688.jpg.dat,169.3551,0.000000,1404.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001688.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001688.jpg.dat
001696.jpg,001696.jpg.dat,170.1579,0.000000,1398.355556,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001696.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001696.jpg.dat
001704.jpg,001704.jpg.dat,170.9607,0.000000,1392.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001704.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001704.jpg.dat
001712.jpg,001712.jpg.dat,171.7635,0.000000,1385.800000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001712.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001712.jpg.dat
001720.jpg,001720.jpg.dat,172.5664,0.000000,1380.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001720.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001720.jpg.dat
001728.jpg,001728.jpg.dat,173.3692,0.000000,1373.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001728.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001728.jpg.dat
001736.jpg,001736.jpg.dat,174.1720,0.000000,1367.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001736.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001736.jpg.dat
001744.jpg,001744.jpg.dat,174.9749,0.000000,1362.370707,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001744.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001744.jpg.dat
001752.jpg,001752.jpg.dat,175.7777,0.000000,1355.956566,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001752.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001752.jpg.dat
001760.jpg,001760.jpg.dat,176.5805,0.000000,1350.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001760.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001760.jpg.dat
001768.jpg,001768.jpg.dat,177.3833,0.000000,1343.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001768.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001768.jpg.dat
001776.jpg,001776.jpg.dat,178.1862,0.000000,1332.214141,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001776.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001776.jpg.dat
001784.jpg,001784.jpg.dat,178.9890,0.000000,313.300000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001784.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S22_Y_0.2\001784.jpg.dat
