照片,DAT,时间/s,X向力/N,Y向力/N,JPG原始路径,DAT原始路径
000083.jpg,000083.jpg.dat,8.3062,1060.680000,1068.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000083.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000083.jpg.dat
000084.jpg,000084.jpg.dat,8.4062,1072.018028,1079.083521,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000084.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000084.jpg.dat
000085.jpg,000085.jpg.dat,8.5062,1084.180000,1091.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000085.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000085.jpg.dat
000086.jpg,000086.jpg.dat,8.6062,1094.180000,1100.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000086.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000086.jpg.dat
000087.jpg,000087.jpg.dat,8.7062,1103.180000,1111.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000087.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000087.jpg.dat
000088.jpg,000088.jpg.dat,8.8062,1113.180000,1121.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000088.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000088.jpg.dat
000089.jpg,000089.jpg.dat,8.9062,1123.180000,1131.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000089.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000089.jpg.dat
000090.jpg,000090.jpg.dat,9.0063,1132.680000,1140.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000090.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000090.jpg.dat
000091.jpg,000091.jpg.dat,9.1063,1142.680000,1151.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000091.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000091.jpg.dat
000092.jpg,000092.jpg.dat,9.2063,1152.180000,1161.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000092.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000092.jpg.dat
000093.jpg,000093.jpg.dat,9.3063,1161.680000,1170.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000093.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000093.jpg.dat
000094.jpg,000094.jpg.dat,9.4063,1170.680000,1180.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000094.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000094.jpg.dat
000095.jpg,000095.jpg.dat,9.5063,1180.165915,1190.153944,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000095.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000095.jpg.dat
000096.jpg,000096.jpg.dat,9.6063,1191.180000,1201.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000096.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000096.jpg.dat
000097.jpg,000097.jpg.dat,9.7064,1200.180000,1209.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000097.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000097.jpg.dat
000098.jpg,000098.jpg.dat,9.8064,1209.180000,1219.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000098.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000098.jpg.dat
000099.jpg,000099.jpg.dat,9.9064,1218.180000,1227.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000099.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000099.jpg.dat
000100.jpg,000100.jpg.dat,10.0064,1226.180000,1236.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000100.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000100.jpg.dat
000101.jpg,000101.jpg.dat,10.1064,1235.680000,1245.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000101.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000101.jpg.dat
000102.jpg,000102.jpg.dat,10.2064,1243.680000,1253.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000102.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000102.jpg.dat
000103.jpg,000103.jpg.dat,10.3064,1252.180000,1263.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000103.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000103.jpg.dat
000104.jpg,000104.jpg.dat,10.4065,1260.180000,1271.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000104.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000104.jpg.dat
000105.jpg,000105.jpg.dat,10.5065,1268.180000,1279.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000105.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000105.jpg.dat
000106.jpg,000106.jpg.dat,10.6065,1276.637746,1287.808873,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000106.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000106.jpg.dat
000107.jpg,000107.jpg.dat,10.7065,1286.180000,1296.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000107.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000107.jpg.dat
000108.jpg,000108.jpg.dat,10.8065,1293.680000,1303.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000108.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000108.jpg.dat
000109.jpg,000109.jpg.dat,10.9065,1301.180000,1311.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000109.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000109.jpg.dat
000110.jpg,000110.jpg.dat,11.0065,1309.180000,1319.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000110.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000110.jpg.dat
000111.jpg,000111.jpg.dat,11.1065,1315.680000,1326.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000111.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000111.jpg.dat
000112.jpg,000112.jpg.dat,11.2066,1322.180000,1333.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000112.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000112.jpg.dat
000113.jpg,000113.jpg.dat,11.3066,1329.680000,1340.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000113.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000113.jpg.dat
000114.jpg,000114.jpg.dat,11.4066,1336.680000,1347.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000114.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000114.jpg.dat
000115.jpg,000115.jpg.dat,11.5066,1343.180000,1354.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000115.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000115.jpg.dat
000116.jpg,000116.jpg.dat,11.6066,1349.680000,1360.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000116.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000116.jpg.dat
000117.jpg,000117.jpg.dat,11.7066,1356.630704,1367.963803,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000117.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000117.jpg.dat
000118.jpg,000118.jpg.dat,11.8066,1363.180000,1373.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000118.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000118.jpg.dat
000119.jpg,000119.jpg.dat,11.9067,1369.680000,1378.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000119.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000119.jpg.dat
000120.jpg,000120.jpg.dat,12.0067,1375.180000,1384.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000120.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000120.jpg.dat
000121.jpg,000121.jpg.dat,12.1067,1380.180000,1390.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000121.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000121.jpg.dat
000122.jpg,000122.jpg.dat,12.2067,1385.680000,1395.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000122.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000122.jpg.dat
000123.jpg,000123.jpg.dat,12.3067,1390.680000,1400.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000123.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000123.jpg.dat
000124.jpg,000124.jpg.dat,12.4067,1395.180000,1404.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000124.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000124.jpg.dat
000125.jpg,000125.jpg.dat,12.5067,1400.180000,1409.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000125.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000125.jpg.dat
000126.jpg,000126.jpg.dat,12.6068,1404.180000,1413.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000126.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000126.jpg.dat
000127.jpg,000127.jpg.dat,12.7068,1408.680000,1417.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000127.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000127.jpg.dat
000128.jpg,000128.jpg.dat,12.8068,1412.468732,1421.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000128.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000128.jpg.dat
000129.jpg,000129.jpg.dat,12.9068,1416.680000,1425.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000129.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000129.jpg.dat
000130.jpg,000130.jpg.dat,13.0068,1420.180000,1428.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000130.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000130.jpg.dat
000131.jpg,000131.jpg.dat,13.1068,1424.180000,1430.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000131.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000131.jpg.dat
000132.jpg,000132.jpg.dat,13.2068,1427.180000,1434.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000132.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000132.jpg.dat
000133.jpg,000133.jpg.dat,13.3069,1429.180000,1436.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000133.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000133.jpg.dat
000134.jpg,000134.jpg.dat,13.4069,1432.180000,1439.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000134.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000134.jpg.dat
000135.jpg,000135.jpg.dat,13.5069,1434.680000,1441.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000135.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000135.jpg.dat
000136.jpg,000136.jpg.dat,13.6069,1436.680000,1443.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000136.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000136.jpg.dat
000137.jpg,000137.jpg.dat,13.7069,1438.680000,1445.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000137.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000137.jpg.dat
000138.jpg,000138.jpg.dat,13.8069,1440.180000,1447.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000138.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000138.jpg.dat
000139.jpg,000139.jpg.dat,13.9069,1443.623662,1448.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000139.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000139.jpg.dat
000140.jpg,000140.jpg.dat,14.0070,1444.680000,1450.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000140.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000140.jpg.dat
000141.jpg,000141.jpg.dat,14.1070,1446.180000,1451.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000141.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000141.jpg.dat
000142.jpg,000142.jpg.dat,14.2070,1447.680000,1453.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000142.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000142.jpg.dat
000143.jpg,000143.jpg.dat,14.3070,1449.680000,1454.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000143.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000143.jpg.dat
000144.jpg,000144.jpg.dat,14.4070,1450.180000,1454.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000144.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000144.jpg.dat
000145.jpg,000145.jpg.dat,14.5070,1451.180000,1456.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000145.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000145.jpg.dat
000146.jpg,000146.jpg.dat,14.6070,1452.180000,1457.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000146.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000146.jpg.dat
000147.jpg,000147.jpg.dat,14.7071,1454.180000,1458.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000147.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000147.jpg.dat
000148.jpg,000148.jpg.dat,14.8071,1454.680000,1459.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000148.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000148.jpg.dat
000149.jpg,000149.jpg.dat,14.9071,1455.637746,1459.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000149.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000149.jpg.dat
000150.jpg,000150.jpg.dat,15.0071,1455.680000,1460.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000150.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000150.jpg.dat
000151.jpg,000151.jpg.dat,15.1071,1457.680000,1461.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000151.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000151.jpg.dat
000152.jpg,000152.jpg.dat,15.2071,1459.180000,1462.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000152.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000152.jpg.dat
000153.jpg,000153.jpg.dat,15.3071,1459.680000,1463.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000153.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000153.jpg.dat
000154.jpg,000154.jpg.dat,15.4072,1460.680000,1464.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000154.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000154.jpg.dat
000155.jpg,000155.jpg.dat,15.5072,1461.680000,1464.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000155.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000155.jpg.dat
000156.jpg,000156.jpg.dat,15.6072,1462.680000,1465.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000156.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000156.jpg.dat
000157.jpg,000157.jpg.dat,15.7072,1463.180000,1466.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000157.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000157.jpg.dat
000158.jpg,000158.jpg.dat,15.8072,1464.180000,1466.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000158.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000158.jpg.dat
000159.jpg,000159.jpg.dat,15.9072,1464.680000,1467.830000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000159.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000159.jpg.dat
000160.jpg,000160.jpg.dat,16.0072,1465.560282,1468.449718,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000160.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000160.jpg.dat
000161.jpg,000161.jpg.dat,16.1073,1466.180000,1469.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000161.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000161.jpg.dat
000162.jpg,000162.jpg.dat,16.2073,1466.680000,1470.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000162.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000162.jpg.dat
000163.jpg,000163.jpg.dat,16.3073,1468.680000,1471.330000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000163.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S15_XY_0.2\000163.jpg.dat
